invoice_code,customer_code,employee_code,timestamp,total_amount,payment_method
HDIP00947,KH00508,NV0041,2026-03-05 07:10:40.057836,9451611,Tiền mặt
HDIP00948,KH00548,NV0048,2026-03-05 07:24:40.057836,2399425,Chuyển khoản
HDIP00949,KH00243,NV0042,2026-03-05 02:32:40.057836,10094662,Tiền mặt
HDIP00950,KH00969,NV0012,2026-03-05 01:42:40.057836,6122817,Tiền mặt
HDIP00951,KH00319,NV0007,2026-03-05 03:55:40.057836,5483149,Thẻ
HDIP00952,KH00962,NV0005,2026-03-05 09:03:40.057836,8663612,Chuyển khoản
HDIP00953,KH00398,NV0015,2026-03-05 10:13:40.057836,13702974,Thẻ
HDIP00954,KH00701,NV0016,2026-03-05 01:05:40.057836,4611578,Tiền mặt
HDIP00955,KH00344,NV0050,2026-03-05 11:03:40.057836,5961608,Tiền mặt
HDIP00956,KH00508,NV0044,2026-03-05 09:27:40.057836,17346850,Thẻ
HDIP00957,KH00574,NV0038,2026-03-05 04:04:40.057836,10942210,Tiền mặt
HDIP00958,KH00802,NV0048,2026-03-05 10:03:40.057836,3827635,Thẻ
HDIP00959,KH00077,NV0032,2026-03-05 08:02:40.057836,9539577,Thẻ
HDIP00960,KH00010,NV0048,2026-03-05 05:03:40.057836,4773686,Chuyển khoản
HDIP00961,KH00332,NV0015,2026-03-04 23:05:40.057836,5058493,Thẻ
HDIP00962,KH00741,NV0041,2026-03-05 03:29:40.057836,3551741,Chuyển khoản
HDIP00963,KH00360,NV0017,2026-03-05 09:31:40.057836,4061902,Chuyển khoản
HDIP00964,KH00931,NV0031,2026-03-05 04:02:40.057836,1868379,Chuyển khoản
HDIP00965,KH00025,NV0012,2026-03-05 02:02:40.057836,668450,Tiền mặt
HDIP00966,KH00178,NV0005,2026-03-05 02:30:40.057836,736786,Chuyển khoản
HDIP00967,KH00308,NV0019,2026-03-05 01:42:40.057836,8414718,Thẻ
HDIP00968,KH00398,NV0012,2026-03-05 07:07:40.057836,1376023,Tiền mặt
HDIP00969,KH00709,NV0039,2026-03-05 02:13:40.057836,1167936,Thẻ
HDIP00970,KH00747,NV0022,2026-03-04 22:38:40.057836,9984002,Chuyển khoản
HDIP00971,KH00098,NV0016,2026-03-04 23:35:40.057836,8043868,Thẻ
HDIP00972,KH00294,NV0022,2026-03-05 06:02:40.057836,10506127,Chuyển khoản
HDIP00973,KH00887,NV0001,2026-03-05 10:44:40.057836,8160530,Tiền mặt
HDIP00974,KH00439,NV0035,2026-03-05 01:10:40.057836,6171995,Thẻ
HDIP00975,KH00522,NV0009,2026-03-05 09:48:40.057836,11389726,Chuyển khoản
HDIP00976,KH00387,NV0044,2026-03-05 06:52:40.057836,6758857,Tiền mặt
HDIP00977,KH00349,NV0019,2026-03-05 04:50:40.057836,3639206,Tiền mặt
HDIP00978,KH00913,NV0049,2026-03-05 01:33:40.057836,3483997,Chuyển khoản
HDIP00979,KH00184,NV0037,2026-03-04 23:40:40.057836,17609205,Tiền mặt
HDIP00980,KH00314,NV0048,2026-03-05 09:59:40.057836,7352261,Chuyển khoản
HDIP00981,KH00350,NV0016,2026-03-05 02:44:40.057836,1789054,Thẻ
HDIP00982,KH00470,NV0018,2026-03-04 23:33:40.057836,1503507,Chuyển khoản
HDIP00983,KH00177,NV0008,2026-03-04 22:48:40.057836,2709607,Chuyển khoản
HDIP00984,KH00882,NV0002,2026-03-05 07:29:40.057836,3594681,Chuyển khoản
HDIP00985,KH00072,NV0020,2026-03-05 01:04:40.057836,14768868,Tiền mặt
HDIP00986,KH00853,NV0005,2026-03-06 06:41:40.057836,683613,Chuyển khoản
HDIP00987,KH00030,NV0050,2026-03-06 01:30:40.057836,9492528,Chuyển khoản
HDIP00988,KH00872,NV0022,2026-03-06 05:57:40.057836,872576,Thẻ
HDIP00989,KH00450,NV0023,2026-03-06 02:09:40.057836,5105982,Tiền mặt
HDIP00990,KH00101,NV0009,2026-03-06 11:06:40.057836,9253284,Tiền mặt
HDIP00991,KH00648,NV0024,2026-03-06 05:20:40.057836,12303507,Chuyển khoản
HDIP00992,KH00105,NV0018,2026-03-06 01:32:40.057836,184200,Chuyển khoản
HDIP00993,KH00070,NV0029,2026-03-06 04:26:40.057836,991404,Tiền mặt
HDIP00994,KH00326,NV0036,2026-03-06 05:14:40.057836,2653830,Tiền mặt
HDIP00995,KH00511,NV0050,2026-03-06 10:25:40.057836,3753190,Thẻ
HDIP00996,KH00049,NV0015,2026-03-06 05:27:40.057836,615178,Chuyển khoản
HDIP00997,KH00589,NV0039,2026-03-05 22:27:40.057836,14953590,Chuyển khoản
HDIP00998,KH00432,NV0024,2026-03-06 08:27:40.057836,4063718,Thẻ
HDIP00999,KH00412,NV0022,2026-03-06 10:03:40.057836,9268600,Tiền mặt
HDIP01000,KH00867,NV0027,2026-03-06 08:01:40.057836,6000127,Tiền mặt
HDIP01001,KH00356,NV0019,2026-03-06 02:00:40.057836,576786,Thẻ
HDIP01002,KH00388,NV0026,2026-03-06 02:07:40.057836,6879906,Chuyển khoản
HDIP01003,KH00376,NV0045,2026-03-06 01:46:40.057836,1033768,Thẻ
HDIP01004,KH00199,NV0033,2026-03-06 10:22:40.057836,6437776,Tiền mặt
HDIP01005,KH00908,NV0010,2026-03-06 00:02:40.057836,8237515,Tiền mặt
HDIP01006,KH00231,NV0002,2026-03-05 23:41:40.057836,5615503,Tiền mặt
HDIP01007,KH00579,NV0046,2026-03-05 23:20:40.057836,10008643,Thẻ
HDIP01008,KH00559,NV0018,2026-03-06 09:42:40.057836,13669109,Chuyển khoản
HDIP01009,KH00799,NV0028,2026-03-06 04:38:40.057836,816654,Tiền mặt
HDIP01010,KH00415,NV0031,2026-03-06 06:14:40.057836,2398826,Thẻ
HDIP01011,KH00322,NV0036,2026-03-06 07:22:40.057836,3325798,Chuyển khoản
HDIP01012,KH00085,NV0028,2026-03-06 00:16:40.057836,4139414,Chuyển khoản
HDIP01013,KH00413,NV0035,2026-03-06 04:35:40.057836,5422358,Thẻ
HDIP01014,KH00034,NV0024,2026-03-06 02:21:40.057836,666569,Tiền mặt
HDIP01015,KH00905,NV0027,2026-03-05 23:53:40.057836,9094960,Tiền mặt
HDIP01016,KH00533,NV0012,2026-03-06 01:52:40.057836,1238754,Thẻ
HDIP01017,KH00349,NV0005,2026-03-06 03:22:40.057836,1224942,Chuyển khoản
HDIP01018,KH00343,NV0007,2026-03-06 07:11:40.057836,6672950,Tiền mặt
HDIP01019,KH00007,NV0032,2026-03-06 00:06:40.057836,5355174,Chuyển khoản
HDIP01020,KH00709,NV0049,2026-03-06 00:09:40.057836,10406328,Chuyển khoản
HDIP01021,KH00237,NV0050,2026-03-06 07:01:40.057836,3207799,Tiền mặt
HDIP01022,KH00102,NV0007,2026-03-05 23:45:40.057836,10440269,Thẻ
HDIP01023,KH00176,NV0012,2026-03-06 00:41:40.057836,231750,Tiền mặt
HDIP01024,KH00541,NV0020,2026-03-06 06:39:40.057836,5462942,Thẻ
HDIP01025,KH00497,NV0030,2026-03-06 04:24:40.057836,697758,Thẻ
HDIP01026,KH00822,NV0024,2026-03-06 03:22:40.057836,7030429,Thẻ
HDIP01027,KH00876,NV0017,2026-03-06 04:34:40.057836,7964330,Thẻ
HDIP01028,KH00417,NV0034,2026-03-06 01:56:40.057836,11419438,Chuyển khoản
HDIP01029,KH00698,NV0038,2026-03-06 10:08:40.057836,5771078,Chuyển khoản
HDIP01030,KH00461,NV0013,2026-03-06 00:35:40.057836,12301921,Tiền mặt
HDIP01031,KH00388,NV0043,2026-03-06 00:31:40.057836,978580,Chuyển khoản
HDIP01032,KH00256,NV0034,2026-03-05 23:44:40.057836,2251213,Thẻ
HDIP01033,KH00600,NV0009,2026-03-06 01:02:40.057836,9751699,Tiền mặt
HDIP01034,KH00008,NV0049,2026-03-06 09:43:40.057836,11316552,Thẻ
HDIP01035,KH00440,NV0007,2026-03-06 05:47:40.057836,1402580,Chuyển khoản
HDIP01036,KH00721,NV0017,2026-03-06 00:10:40.057836,7429704,Thẻ
HDIP01037,KH00153,NV0038,2026-03-06 10:05:40.057836,4296716,Thẻ
HDIP01038,KH00585,NV0027,2026-03-06 01:39:40.057836,7692004,Thẻ
HDIP01039,KH00119,NV0013,2026-03-06 01:02:40.057836,3196354,Chuyển khoản
HDIP01040,KH00258,NV0022,2026-03-06 01:16:40.057836,12933541,Chuyển khoản
HDIP01041,KH00533,NV0034,2026-03-06 05:14:40.057836,7633815,Thẻ
HDIP01042,KH00118,NV0050,2026-03-05 23:57:40.057836,12200999,Chuyển khoản
HDIP01043,KH00091,NV0044,2026-03-06 05:47:40.057836,1633123,Thẻ
HDIP01044,KH00240,NV0022,2026-03-06 06:57:40.057836,7322772,Thẻ
HDIP01045,KH00114,NV0030,2026-03-06 03:23:40.057836,11510318,Chuyển khoản
HDIP01046,KH00474,NV0047,2026-03-05 23:47:40.057836,12853639,Tiền mặt
HDIP01047,KH00450,NV0045,2026-03-06 02:03:40.057836,7746174,Tiền mặt
HDIP01048,KH00148,NV0014,2026-03-06 01:26:40.057836,1546114,Chuyển khoản
HDIP01049,KH00692,NV0012,2026-03-06 08:46:40.057836,9121472,Thẻ
HDIP01050,KH00817,NV0039,2026-03-06 07:13:40.057836,8012182,Chuyển khoản
HDIP01051,KH00048,NV0043,2026-03-05 22:18:40.057836,7665609,Chuyển khoản
HDIP01052,KH00519,NV0024,2026-03-06 06:57:40.057836,11474730,Thẻ
HDIP01053,KH00129,NV0035,2026-03-06 10:12:40.057836,2359026,Tiền mặt
HDIP01054,KH00086,NV0037,2026-03-06 03:25:40.057836,5141151,Chuyển khoản
HDIP01055,KH00103,NV0011,2026-03-06 02:32:40.057836,8024857,Tiền mặt
HDIP01056,KH00100,NV0038,2026-03-06 01:37:40.057836,2667725,Thẻ
HDIP01057,KH00952,NV0014,2026-03-06 06:08:40.057836,1455090,Thẻ
HDIP01058,KH00841,NV0018,2026-03-06 03:13:40.057836,12817848,Tiền mặt
HDIP01059,KH00896,NV0050,2026-03-05 23:48:40.057836,5440759,Tiền mặt
HDIP01060,KH00321,NV0027,2026-03-06 10:05:40.057836,13279595,Chuyển khoản
HDIP01061,KH00688,NV0013,2026-03-06 02:05:40.057836,6134726,Tiền mặt
HDIP01062,KH00537,NV0021,2026-03-06 01:05:40.057836,121400,Thẻ
HDIP01063,KH00724,NV0028,2026-03-06 06:39:40.057836,10775966,Thẻ
HDIP01064,KH00724,NV0049,2026-03-06 03:53:40.057836,3178134,Tiền mặt
HDIP01065,KH00736,NV0044,2026-03-06 10:34:40.057836,10252589,Chuyển khoản
HDIP01066,KH00433,NV0009,2026-03-05 23:04:40.057836,1023188,Chuyển khoản
HDIP01067,KH00365,NV0013,2026-03-06 02:50:40.057836,13002467,Chuyển khoản
HDIP01068,KH00078,NV0031,2026-03-05 23:44:40.057836,413093,Chuyển khoản
HDIP01069,KH00120,NV0033,2026-03-06 03:45:40.057836,9833543,Thẻ
HDIP01070,KH00389,NV0005,2026-03-06 03:26:40.057836,9669932,Thẻ
HDIP01071,KH00368,NV0019,2026-03-05 23:06:40.057836,5536372,Chuyển khoản
HDIP01072,KH00538,NV0033,2026-03-06 11:06:40.057836,17420631,Thẻ
HDIP01073,KH00802,NV0010,2026-03-06 03:01:40.057836,4780787,Thẻ
HDIP01074,KH00645,NV0041,2026-03-06 05:08:40.057836,2960155,Thẻ
HDIP01075,KH00404,NV0016,2026-03-06 07:18:40.057836,6728863,Thẻ
HDIP01076,KH00118,NV0021,2026-03-06 06:22:40.057836,7853195,Thẻ
HDIP01077,KH00434,NV0020,2026-03-06 22:27:40.057836,7986240,Chuyển khoản
HDIP01078,KH00496,NV0035,2026-03-07 03:25:40.057836,2346005,Tiền mặt
HDIP01079,KH00561,NV0048,2026-03-07 00:44:40.057836,1934345,Chuyển khoản
HDIP01080,KH00673,NV0025,2026-03-06 23:38:40.057836,943580,Chuyển khoản
HDIP01081,KH00741,NV0021,2026-03-07 03:21:40.057836,9459156,Chuyển khoản
HDIP01082,KH00033,NV0030,2026-03-07 01:32:40.057836,12193053,Tiền mặt
HDIP01083,KH00479,NV0032,2026-03-07 07:58:40.057836,208533,Chuyển khoản
HDIP01084,KH00814,NV0035,2026-03-07 04:45:40.057836,12432518,Chuyển khoản
HDIP01085,KH00398,NV0019,2026-03-06 22:38:40.057836,7846301,Thẻ
HDIP01086,KH00893,NV0030,2026-03-07 08:49:40.057836,2050025,Tiền mặt
HDIP01087,KH00781,NV0002,2026-03-07 06:22:40.057836,9802163,Thẻ
HDIP01088,KH00075,NV0020,2026-03-07 00:25:40.057836,7087077,Thẻ
HDIP01089,KH00354,NV0030,2026-03-07 05:26:40.057836,11729031,Thẻ
HDIP01090,KH00464,NV0021,2026-03-07 00:34:40.057836,8135984,Tiền mặt
HDIP01091,KH00386,NV0014,2026-03-07 06:21:40.057836,10178691,Tiền mặt
HDIP01092,KH00347,NV0043,2026-03-07 10:27:40.057836,9339876,Chuyển khoản
HDIP01093,KH00136,NV0045,2026-03-07 02:28:40.057836,6323285,Thẻ
HDIP01094,KH00956,NV0022,2026-03-07 08:36:40.057836,17811209,Thẻ
HDIP01095,KH00069,NV0031,2026-03-06 22:37:40.057836,1660095,Thẻ
HDIP01096,KH00053,NV0002,2026-03-07 08:53:40.057836,5468659,Chuyển khoản
HDIP01097,KH00732,NV0010,2026-03-07 00:55:40.057836,2066667,Thẻ
HDIP01098,KH00917,NV0026,2026-03-07 05:00:40.057836,6347061,Tiền mặt
HDIP01099,KH00881,NV0031,2026-03-07 10:49:40.057836,10098748,Tiền mặt
HDIP01100,KH00635,NV0028,2026-03-07 01:41:40.057836,6555616,Chuyển khoản
HDIP01101,KH00832,NV0034,2026-03-07 09:34:40.057836,7954788,Chuyển khoản
HDIP01102,KH00059,NV0006,2026-03-07 09:00:40.057836,12199351,Chuyển khoản
HDIP01103,KH00577,NV0014,2026-03-07 06:51:40.057836,2220746,Chuyển khoản
HDIP01104,KH00174,NV0041,2026-03-07 09:59:40.057836,11928304,Tiền mặt
HDIP01105,KH00128,NV0004,2026-03-07 10:54:40.057836,10788930,Tiền mặt
HDIP01106,KH00832,NV0030,2026-03-07 06:20:40.057836,10615193,Chuyển khoản
HDIP01107,KH00131,NV0050,2026-03-07 10:59:40.057836,6085461,Chuyển khoản
HDIP01108,KH00204,NV0020,2026-03-07 08:50:40.057836,2584120,Chuyển khoản
HDIP01109,KH00103,NV0017,2026-03-07 06:56:40.057836,12491925,Chuyển khoản
HDIP01110,KH00439,NV0029,2026-03-07 09:44:40.057836,680652,Thẻ
HDIP01111,KH00799,NV0028,2026-03-06 23:19:40.057836,9689202,Tiền mặt
HDIP01112,KH00950,NV0019,2026-03-07 06:28:40.057836,5421369,Tiền mặt
HDIP01113,KH00815,NV0037,2026-03-07 01:12:40.057836,14122384,Thẻ
HDIP01114,KH00588,NV0016,2026-03-07 01:26:40.057836,2753982,Chuyển khoản
HDIP01115,KH00246,NV0037,2026-03-07 06:23:40.057836,1447857,Chuyển khoản
HDIP01116,KH00820,NV0042,2026-03-07 06:48:40.057836,2923478,Thẻ
HDIP01117,KH00223,NV0001,2026-03-06 23:09:40.057836,7191186,Tiền mặt
HDIP01118,KH00428,NV0028,2026-03-07 04:42:40.057836,8532724,Chuyển khoản
HDIP01119,KH00557,NV0028,2026-03-07 10:42:40.057836,3094260,Chuyển khoản
HDIP01120,KH00727,NV0024,2026-03-07 02:08:40.057836,4114225,Thẻ
HDIP01121,KH00559,NV0046,2026-03-07 09:58:40.057836,7325000,Chuyển khoản
HDIP01122,KH00139,NV0046,2026-03-07 05:27:40.057836,3205965,Tiền mặt
HDIP01123,KH00140,NV0013,2026-03-07 07:39:40.057836,10217076,Thẻ
HDIP01124,KH00886,NV0014,2026-03-07 05:35:40.057836,2622572,Tiền mặt
HDIP01125,KH00505,NV0032,2026-03-07 08:41:40.057836,10034534,Thẻ
HDIP01126,KH00218,NV0023,2026-03-07 03:23:40.057836,7248786,Chuyển khoản
HDIP01127,KH00172,NV0035,2026-03-06 23:42:40.057836,4036320,Tiền mặt
HDIP01128,KH00336,NV0030,2026-03-07 05:44:40.057836,8368477,Tiền mặt
HDIP01129,KH00977,NV0035,2026-03-07 02:25:40.057836,15988239,Thẻ
HDIP01130,KH00600,NV0020,2026-03-07 00:52:40.057836,20111054,Thẻ
HDIP01131,KH00944,NV0005,2026-03-06 22:15:40.057836,7262055,Chuyển khoản
HDIP01132,KH00662,NV0032,2026-03-07 03:01:40.057836,5930451,Thẻ
HDIP01133,KH00316,NV0001,2026-03-07 03:31:40.057836,6226502,Tiền mặt
HDIP01134,KH00875,NV0005,2026-03-07 10:32:40.057836,12304872,Thẻ
HDIP01135,KH00973,NV0001,2026-03-07 01:29:40.057836,4272231,Thẻ
HDIP01136,KH00942,NV0030,2026-03-07 08:20:40.057836,2811737,Thẻ
HDIP01137,KH00361,NV0005,2026-03-07 06:47:40.057836,5462795,Tiền mặt
HDIP01138,KH00668,NV0030,2026-03-07 04:38:40.057836,5805050,Chuyển khoản
HDIP01139,KH00234,NV0008,2026-03-07 04:41:40.057836,3524728,Thẻ
HDIP01140,KH00156,NV0021,2026-03-07 09:49:40.057836,2279457,Thẻ
HDIP01141,KH00889,NV0034,2026-03-07 07:19:40.057836,3453970,Thẻ
HDIP01142,KH00044,NV0039,2026-03-07 01:43:40.057836,83890,Tiền mặt
HDIP01143,KH00256,NV0008,2026-03-07 05:33:40.057836,1975434,Thẻ
HDIP01144,KH00137,NV0013,2026-03-07 07:40:40.057836,17093646,Thẻ
HDIP01145,KH00117,NV0038,2026-03-07 05:30:40.057836,8385555,Thẻ
HDIP01146,KH00327,NV0028,2026-03-07 09:20:40.057836,10972199,Thẻ
HDIP01147,KH00411,NV0014,2026-03-06 23:49:40.057836,9842095,Tiền mặt
HDIP01148,KH00358,NV0030,2026-03-07 08:21:40.057836,6110404,Chuyển khoản
HDIP01149,KH00446,NV0026,2026-03-07 02:14:40.057836,7174737,Thẻ
HDIP01150,KH00758,NV0042,2026-03-07 01:43:40.057836,6355363,Tiền mặt
HDIP01151,KH00241,NV0024,2026-03-07 01:45:40.057836,4883318,Tiền mặt
HDIP01152,KH00559,NV0024,2026-03-07 03:34:40.057836,6306714,Thẻ
HDIP01153,KH00320,NV0036,2026-03-07 07:43:40.057836,493320,Chuyển khoản
HDIP01154,KH00240,NV0012,2026-03-07 07:47:40.057836,6460107,Thẻ
HDIP01155,KH00625,NV0035,2026-03-07 09:09:40.057836,7939394,Chuyển khoản
HDIP01156,KH00364,NV0025,2026-03-07 09:52:40.057836,11227494,Thẻ
HDIP01157,KH00643,NV0035,2026-03-07 04:36:40.057836,7073952,Thẻ
HDIP01158,KH00464,NV0003,2026-03-07 09:21:40.057836,7554836,Chuyển khoản
HDIP01159,KH00173,NV0007,2026-03-06 23:43:40.057836,6273907,Tiền mặt
HDIP01160,KH00730,NV0025,2026-03-07 10:46:40.057836,23182914,Chuyển khoản
HDIP01161,KH00478,NV0001,2026-03-07 07:01:40.057836,10340093,Chuyển khoản
HDIP01162,KH00816,NV0010,2026-03-07 11:07:40.057836,2418155,Chuyển khoản
HDIP01163,KH00625,NV0026,2026-03-07 07:09:40.057836,299776,Chuyển khoản
HDIP01164,KH00058,NV0005,2026-03-07 03:18:40.057836,3965319,Tiền mặt
HDIP01165,KH00978,NV0026,2026-03-07 08:07:40.057836,8853006,Chuyển khoản
HDIP01166,KH00992,NV0032,2026-03-07 03:19:40.057836,4892904,Chuyển khoản
HDIP01167,KH00560,NV0016,2026-03-07 06:34:40.057836,4131813,Tiền mặt
HDIP01168,KH00308,NV0040,2026-03-07 23:28:40.057836,8778517,Thẻ
HDIP01169,KH00724,NV0032,2026-03-08 01:21:40.057836,11044174,Tiền mặt
HDIP01170,KH00395,NV0002,2026-03-08 04:50:40.057836,2314228,Thẻ
HDIP01171,KH00190,NV0047,2026-03-08 04:02:40.057836,11401285,Thẻ
HDIP01172,KH00444,NV0015,2026-03-08 00:04:40.057836,7674653,Chuyển khoản
HDIP01173,KH00196,NV0031,2026-03-08 11:02:40.057836,6474190,Thẻ
HDIP01174,KH00877,NV0017,2026-03-08 03:03:40.057836,16467463,Thẻ
HDIP01175,KH00549,NV0030,2026-03-08 05:20:40.057836,7648257,Thẻ
HDIP01176,KH00163,NV0041,2026-03-08 05:23:40.057836,2622439,Chuyển khoản
HDIP01177,KH00416,NV0030,2026-03-08 05:32:40.057836,2407293,Tiền mặt
HDIP01178,KH00982,NV0008,2026-03-08 09:16:40.057836,7239927,Chuyển khoản
HDIP01179,KH00390,NV0018,2026-03-08 03:29:40.057836,1997289,Thẻ
HDIP01180,KH00024,NV0024,2026-03-08 04:06:40.057836,950596,Thẻ
HDIP01181,KH00188,NV0022,2026-03-08 08:47:40.057836,1344888,Chuyển khoản
HDIP01182,KH00970,NV0002,2026-03-07 22:34:40.057836,6673080,Thẻ
HDIP01183,KH00899,NV0018,2026-03-08 01:35:40.057836,8048504,Chuyển khoản
HDIP01184,KH00973,NV0006,2026-03-08 00:34:40.057836,5675895,Chuyển khoản
HDIP01185,KH00260,NV0013,2026-03-08 07:44:40.057836,6749409,Chuyển khoản
HDIP01186,KH00242,NV0030,2026-03-08 01:00:40.057836,6112495,Tiền mặt
HDIP01187,KH00048,NV0001,2026-03-08 04:39:40.057836,4216768,Chuyển khoản
HDIP01188,KH00529,NV0048,2026-03-08 03:10:40.057836,1625940,Thẻ
HDIP01189,KH00362,NV0002,2026-03-08 10:34:40.057836,6568147,Tiền mặt
HDIP01190,KH00484,NV0017,2026-03-08 11:04:40.057836,197388,Thẻ
HDIP01191,KH00939,NV0014,2026-03-07 23:17:40.057836,7390960,Thẻ
HDIP01192,KH00823,NV0015,2026-03-08 01:38:40.057836,3385440,Thẻ
HDIP01193,KH00934,NV0010,2026-03-08 02:58:40.057836,7034692,Thẻ
HDIP01194,KH00077,NV0013,2026-03-08 02:17:40.057836,12527806,Tiền mặt
HDIP01195,KH00024,NV0018,2026-03-07 22:41:40.057836,278612,Tiền mặt
HDIP01196,KH00828,NV0042,2026-03-08 05:38:40.057836,1990236,Chuyển khoản
HDIP01197,KH00222,NV0031,2026-03-08 08:36:40.057836,11407650,Tiền mặt
HDIP01198,KH00124,NV0017,2026-03-08 08:16:40.057836,9210271,Thẻ
HDIP01199,KH00546,NV0033,2026-03-08 02:43:40.057836,6198209,Chuyển khoản
HDIP01200,KH00148,NV0019,2026-03-08 03:47:40.057836,9461081,Tiền mặt
HDIP01201,KH00054,NV0037,2026-03-08 06:34:40.057836,7943057,Thẻ
HDIP01202,KH00644,NV0035,2026-03-08 01:24:40.057836,2163663,Chuyển khoản
HDIP01203,KH00328,NV0043,2026-03-08 10:33:40.057836,9064170,Thẻ
HDIP01204,KH00366,NV0020,2026-03-08 01:34:40.057836,10138953,Tiền mặt
HDIP01205,KH00282,NV0037,2026-03-08 04:32:40.057836,7321251,Chuyển khoản
HDIP01206,KH00438,NV0034,2026-03-08 10:43:40.057836,5211171,Chuyển khoản
HDIP01207,KH00532,NV0014,2026-03-08 01:45:40.057836,7020105,Chuyển khoản
HDIP01208,KH00215,NV0050,2026-03-08 05:16:40.057836,12923641,Tiền mặt
HDIP01209,KH00148,NV0044,2026-03-08 04:05:40.057836,1604238,Chuyển khoản
HDIP01210,KH00047,NV0002,2026-03-08 07:41:40.057836,13994043,Thẻ
HDIP01211,KH00888,NV0013,2026-03-08 08:59:40.057836,13283051,Thẻ
HDIP01212,KH00004,NV0006,2026-03-08 08:03:40.057836,7127654,Thẻ
HDIP01213,KH00337,NV0039,2026-03-08 10:15:40.057836,2368430,Tiền mặt
HDIP01214,KH00876,NV0021,2026-03-08 03:14:40.057836,4948928,Chuyển khoản
HDIP01215,KH00975,NV0009,2026-03-08 06:52:40.057836,1587605,Thẻ
HDIP01216,KH00029,NV0024,2026-03-08 10:06:40.057836,7152088,Thẻ
HDIP01217,KH00421,NV0017,2026-03-08 04:26:40.057836,8363203,Chuyển khoản
HDIP01218,KH00536,NV0050,2026-03-08 04:24:40.057836,7847275,Tiền mặt
HDIP01219,KH00056,NV0020,2026-03-08 08:45:40.057836,13349537,Thẻ
HDIP01220,KH00692,NV0024,2026-03-07 22:33:40.057836,13621472,Thẻ
HDIP01221,KH00148,NV0032,2026-03-08 01:43:40.057836,4087156,Chuyển khoản
HDIP01222,KH00003,NV0005,2026-03-08 08:56:40.057836,4991091,Thẻ
HDIP01223,KH00315,NV0028,2026-03-08 09:05:40.057836,3247669,Thẻ
HDIP01224,KH00201,NV0025,2026-03-07 23:51:40.057836,7163648,Chuyển khoản
HDIP01225,KH00099,NV0039,2026-03-08 02:40:40.057836,10548244,Thẻ
HDIP01226,KH00755,NV0006,2026-03-08 00:23:40.057836,2157270,Thẻ
HDIP01227,KH00685,NV0003,2026-03-08 02:36:40.057836,9606923,Tiền mặt
HDIP01228,KH00253,NV0041,2026-03-08 07:49:40.057836,2830930,Thẻ
HDIP01229,KH00460,NV0014,2026-03-08 01:17:40.057836,6538677,Thẻ
HDIP01230,KH00008,NV0043,2026-03-08 08:04:40.057836,15050715,Tiền mặt
HDIP01231,KH00920,NV0034,2026-03-08 08:46:40.057836,649925,Chuyển khoản
HDIP01232,KH00859,NV0004,2026-03-08 02:01:40.057836,11923827,Tiền mặt
HDIP01233,KH00783,NV0010,2026-03-08 02:04:40.057836,4307087,Chuyển khoản
HDIP01234,KH00098,NV0040,2026-03-08 07:14:40.057836,3595130,Thẻ
HDIP01235,KH00631,NV0003,2026-03-08 01:42:40.057836,2895676,Chuyển khoản
HDIP01236,KH00496,NV0022,2026-03-08 07:37:40.057836,1278985,Thẻ
HDIP01237,KH00408,NV0025,2026-03-08 02:25:40.057836,4182752,Thẻ
HDIP01238,KH00314,NV0028,2026-03-08 01:40:40.057836,561350,Chuyển khoản
HDIP01239,KH00494,NV0012,2026-03-08 10:34:40.057836,3401452,Tiền mặt
HDIP01240,KH00334,NV0028,2026-03-08 03:41:40.057836,7914052,Tiền mặt
HDIP01241,KH00037,NV0021,2026-03-08 06:11:40.057836,3596286,Thẻ
HDIP01242,KH00171,NV0015,2026-03-08 04:41:40.057836,1157481,Thẻ
HDIP01243,KH00814,NV0025,2026-03-08 03:10:40.057836,3207873,Tiền mặt
HDIP01244,KH00744,NV0002,2026-03-08 09:58:40.057836,6217368,Chuyển khoản
HDIP01245,KH00380,NV0034,2026-03-08 07:03:40.057836,4708760,Thẻ
HDIP01246,KH00582,NV0003,2026-03-08 03:06:40.057836,14100988,Thẻ
HDIP01247,KH00471,NV0039,2026-03-08 06:19:40.057836,8346460,Chuyển khoản
HDIP01248,KH00769,NV0038,2026-03-08 03:30:40.057836,3480141,Tiền mặt
HDIP01249,KH00975,NV0034,2026-03-08 10:26:40.057836,6302734,Tiền mặt
HDIP01250,KH00578,NV0001,2026-03-08 06:06:40.057836,18697510,Chuyển khoản
HDIP01251,KH00291,NV0028,2026-03-08 03:52:40.057836,2726913,Thẻ
HDIP01252,KH00574,NV0045,2026-03-08 09:45:40.057836,14162278,Thẻ
HDIP01253,KH00762,NV0021,2026-03-08 03:23:40.057836,1582783,Tiền mặt
HDIP01254,KH00635,NV0028,2026-03-08 07:26:40.057836,6401704,Tiền mặt
HDIP01255,KH00235,NV0027,2026-03-08 05:38:40.057836,997484,Tiền mặt
HDIP01256,KH00280,NV0025,2026-03-08 08:04:40.057836,394092,Chuyển khoản
HDIP01257,KH00345,NV0001,2026-03-08 02:30:40.057836,429924,Thẻ
HDIP01258,KH00278,NV0014,2026-03-08 03:23:40.057836,1328090,Chuyển khoản
HDIP01259,KH00006,NV0050,2026-03-08 05:05:40.057836,11191874,Tiền mặt
