invoice_code,product_code,quantity,unit_price,line_total
HDIP00822,SP00163,10,402088,4020880
HDIP00822,SP00052,5,427169,2135845
HDIP00823,SP00377,1,459637,459637
HDIP00823,SP00463,10,570598,5705980
HDIP00824,SP00090,5,76615,383075
HDIP00825,SP00294,5,315942,1579710
HDIP00825,SP00357,4,835890,3343560
HDIP00825,SP00068,5,799080,3995400
HDIP00825,SP00107,7,376160,2633120
HDIP00826,SP00113,9,180714,1626426
HDIP00826,SP00060,7,481331,3369317
HDIP00826,SP00005,8,403643,3229144
HDIP00826,SP00268,7,526352,3684464
HDIP00826,SP00220,7,717584,5023088
HDIP00827,SP00397,10,483703,4837030
HDIP00827,SP00491,6,96366,578196
HDIP00827,SP00234,10,160876,1608760
HDIP00827,SP00307,6,449124,2694744
HDIP00828,SP00195,7,491930,3443510
HDIP00828,SP00072,6,687416,4124496
HDIP00829,SP00141,5,512710,2563550
HDIP00829,SP00068,6,799080,4794480
HDIP00829,SP00261,1,495274,495274
HDIP00829,SP00243,7,522464,3657248
HDIP00830,SP00497,9,424146,3817314
HDIP00830,SP00475,7,576672,4036704
HDIP00830,SP00238,6,681823,4090938
HDIP00830,SP00138,6,427786,2566716
HDIP00831,SP00480,7,30700,214900
HDIP00831,SP00122,5,349298,1746490
HDIP00831,SP00317,5,600701,3003505
HDIP00831,SP00193,3,682004,2046012
HDIP00832,SP00435,10,386869,3868690
HDIP00832,SP00420,5,694277,3471385
HDIP00833,SP00155,3,550729,1652187
HDIP00833,SP00179,1,429173,429173
HDIP00833,SP00130,6,477422,2864532
HDIP00834,SP00206,9,554119,4987071
HDIP00834,SP00147,9,840960,7568640
HDIP00835,SP00425,6,36119,216714
HDIP00836,SP00040,1,773609,773609
HDIP00836,SP00118,8,308167,2465336
HDIP00836,SP00337,3,709273,2127819
HDIP00837,SP00046,8,623924,4991392
HDIP00838,SP00156,3,732500,2197500
HDIP00838,SP00480,5,30700,153500
HDIP00838,SP00328,9,113091,1017819
HDIP00839,SP00043,2,461146,922292
HDIP00840,SP00199,6,289606,1737636
HDIP00840,SP00306,6,707608,4245648
HDIP00840,SP00131,6,725774,4354644
HDIP00840,SP00065,8,185398,1483184
HDIP00841,SP00468,3,56135,168405
HDIP00841,SP00067,7,260243,1821701
HDIP00841,SP00282,7,412081,2884567
HDIP00841,SP00244,6,434108,2604648
HDIP00841,SP00157,3,232784,698352
HDIP00842,SP00045,10,164516,1645160
HDIP00842,SP00080,4,112095,448380
HDIP00843,SP00090,5,76615,383075
HDIP00843,SP00350,1,400549,400549
HDIP00844,SP00007,7,803666,5625662
HDIP00844,SP00317,10,600701,6007010
HDIP00845,SP00354,8,597802,4782416
HDIP00845,SP00102,8,666569,5332552
HDIP00845,SP00465,3,232358,697074
HDIP00845,SP00484,10,243303,2433030
HDIP00846,SP00141,10,512710,5127100
HDIP00846,SP00225,6,78095,468570
HDIP00846,SP00215,3,635234,1905702
HDIP00846,SP00150,3,317521,952563
HDIP00847,SP00420,8,694277,5554216
HDIP00847,SP00209,4,581170,2324680
HDIP00848,SP00136,1,235872,235872
HDIP00848,SP00007,3,803666,2410998
HDIP00848,SP00031,3,579473,1738419
HDIP00848,SP00193,4,682004,2728016
HDIP00849,SP00467,5,683606,3418030
HDIP00849,SP00208,3,187393,562179
HDIP00849,SP00446,7,236843,1657901
HDIP00849,SP00082,2,670756,1341512
HDIP00849,SP00088,2,354517,709034
HDIP00850,SP00115,9,193794,1744146
HDIP00850,SP00419,6,445478,2672868
HDIP00850,SP00038,4,21593,86372
HDIP00850,SP00378,9,368581,3317229
HDIP00851,SP00053,8,449207,3593656
HDIP00851,SP00441,6,708851,4253106
HDIP00851,SP00438,3,227057,681171
HDIP00851,SP00302,7,673579,4715053
HDIP00851,SP00032,6,723919,4343514
HDIP00852,SP00122,1,349298,349298
HDIP00853,SP00059,5,194135,970675
HDIP00853,SP00336,7,374051,2618357
HDIP00853,SP00306,7,707608,4953256
HDIP00853,SP00428,4,504540,2018160
HDIP00853,SP00383,3,38805,116415
HDIP00854,SP00275,8,731262,5850096
HDIP00854,SP00016,2,619646,1239292
HDIP00854,SP00400,1,563170,563170
HDIP00854,SP00492,10,730264,7302640
HDIP00855,SP00137,1,385250,385250
HDIP00855,SP00088,9,354517,3190653
HDIP00855,SP00288,8,577119,4616952
HDIP00856,SP00135,7,250077,1750539
HDIP00856,SP00002,5,144923,724615
HDIP00857,SP00460,8,433065,3464520
HDIP00857,SP00164,1,853227,853227
HDIP00857,SP00092,4,284169,1136676
HDIP00858,SP00174,10,214969,2149690
HDIP00858,SP00055,10,511015,5110150
HDIP00858,SP00008,2,564479,1128958
HDIP00858,SP00346,8,680484,5443872
HDIP00859,SP00233,8,250609,2004872
HDIP00859,SP00052,9,427169,3844521
HDIP00860,SP00230,9,305877,2752893
HDIP00860,SP00155,8,550729,4405832
HDIP00860,SP00498,2,170872,341744
HDIP00861,SP00224,1,126323,126323
HDIP00861,SP00491,2,96366,192732
HDIP00862,SP00398,4,421361,1685444
HDIP00862,SP00343,6,929821,5578926
HDIP00862,SP00200,8,508167,4065336
HDIP00862,SP00161,4,338789,1355156
HDIP00863,SP00345,9,64030,576270
HDIP00863,SP00421,10,893503,8935030
HDIP00863,SP00228,10,614708,6147080
HDIP00864,SP00175,8,260190,2081520
HDIP00864,SP00137,1,385250,385250
HDIP00864,SP00455,1,632137,632137
HDIP00864,SP00379,4,232849,931396
HDIP00865,SP00176,8,273844,2190752
HDIP00865,SP00100,10,97323,973230
HDIP00865,SP00040,4,773609,3094436
HDIP00865,SP00281,10,617146,6171460
HDIP00866,SP00027,6,117188,703128
HDIP00866,SP00409,6,761984,4571904
HDIP00866,SP00475,1,576672,576672
HDIP00866,SP00091,6,149888,899328
HDIP00867,SP00312,5,208533,1042665
HDIP00867,SP00084,9,413846,3724614
HDIP00868,SP00460,4,433065,1732260
HDIP00868,SP00090,1,76615,76615
HDIP00868,SP00322,3,490608,1471824
HDIP00869,SP00421,4,893503,3574012
HDIP00869,SP00411,4,472831,1891324
HDIP00869,SP00080,4,112095,448380
HDIP00869,SP00289,7,652432,4567024
HDIP00870,SP00320,2,272304,544608
HDIP00870,SP00292,9,221640,1994760
HDIP00870,SP00135,2,250077,500154
HDIP00870,SP00165,3,305998,917994
HDIP00871,SP00272,2,274539,549078
HDIP00872,SP00241,10,53309,533090
HDIP00872,SP00273,5,358321,1791605
HDIP00872,SP00113,1,180714,180714
HDIP00872,SP00124,8,109021,872168
HDIP00872,SP00280,8,815555,6524440
HDIP00873,SP00170,9,506173,4555557
HDIP00873,SP00371,7,104463,731241
HDIP00874,SP00235,6,341728,2050368
HDIP00875,SP00032,1,723919,723919
HDIP00875,SP00343,1,929821,929821
HDIP00875,SP00017,4,237534,950136
HDIP00876,SP00494,4,74459,297836
HDIP00877,SP00336,5,374051,1870255
HDIP00878,SP00045,7,164516,1151612
HDIP00879,SP00141,2,512710,1025420
HDIP00880,SP00350,5,400549,2002745
HDIP00880,SP00270,7,278612,1950284
HDIP00880,SP00385,3,707964,2123892
HDIP00880,SP00078,6,73733,442398
HDIP00880,SP00474,7,597579,4183053
HDIP00881,SP00388,8,100625,805000
HDIP00881,SP00098,6,555812,3334872
HDIP00881,SP00357,7,835890,5851230
HDIP00882,SP00351,6,658819,3952914
HDIP00882,SP00003,6,90309,541854
HDIP00883,SP00196,8,485710,3885680
HDIP00883,SP00495,1,217803,217803
HDIP00883,SP00352,4,353573,1414292
HDIP00883,SP00336,1,374051,374051
HDIP00884,SP00082,7,670756,4695292
HDIP00884,SP00038,4,21593,86372
HDIP00885,SP00229,10,658549,6585490
HDIP00885,SP00255,10,682698,6826980
HDIP00886,SP00171,10,533754,5337540
HDIP00887,SP00204,5,355187,1775935
HDIP00887,SP00090,5,76615,383075
HDIP00887,SP00278,4,317547,1270188
HDIP00888,SP00482,10,480249,4802490
HDIP00889,SP00090,5,76615,383075
HDIP00889,SP00252,8,88256,706048
HDIP00889,SP00449,10,70395,703950
HDIP00889,SP00368,1,328017,328017
HDIP00890,SP00029,5,781741,3908705
HDIP00890,SP00080,3,112095,336285
HDIP00891,SP00418,7,196103,1372721
HDIP00891,SP00299,1,571108,571108
HDIP00892,SP00273,9,358321,3224889
HDIP00892,SP00202,3,354751,1064253
HDIP00893,SP00123,9,168111,1512999
HDIP00893,SP00260,6,331130,1986780
HDIP00894,SP00498,5,170872,854360
HDIP00894,SP00471,4,546488,2185952
HDIP00894,SP00232,8,896043,7168344
HDIP00895,SP00431,4,624749,2498996
HDIP00895,SP00099,6,426341,2558046
HDIP00895,SP00375,1,791648,791648
HDIP00896,SP00433,2,41945,83890
HDIP00896,SP00270,1,278612,278612
HDIP00896,SP00164,4,853227,3412908
HDIP00897,SP00073,6,245151,1470906
HDIP00898,SP00393,3,231619,694857
HDIP00899,SP00260,6,331130,1986780
HDIP00899,SP00433,3,41945,125835
HDIP00899,SP00119,2,151147,302294
HDIP00899,SP00220,1,717584,717584
HDIP00900,SP00346,4,680484,2721936
HDIP00900,SP00075,6,397143,2382858
HDIP00901,SP00063,10,470876,4708760
HDIP00901,SP00453,2,763110,1526220
HDIP00902,SP00376,2,877434,1754868
HDIP00902,SP00385,8,707964,5663712
HDIP00902,SP00090,8,76615,612920
HDIP00903,SP00287,4,75628,302512
HDIP00903,SP00418,1,196103,196103
HDIP00904,SP00288,3,577119,1731357
HDIP00905,SP00138,1,427786,427786
HDIP00905,SP00137,6,385250,2311500
HDIP00906,SP00084,6,413846,2483076
HDIP00906,SP00101,4,38490,153960
HDIP00907,SP00127,6,56544,339264
HDIP00907,SP00419,2,445478,890956
HDIP00908,SP00455,10,632137,6321370
HDIP00908,SP00355,5,394330,1971650
HDIP00908,SP00366,3,717217,2151651
HDIP00908,SP00133,2,381436,762872
HDIP00908,SP00460,3,433065,1299195
HDIP00909,SP00176,2,273844,547688
HDIP00909,SP00140,7,105720,740040
HDIP00909,SP00272,10,274539,2745390
HDIP00909,SP00125,4,392597,1570388
HDIP00910,SP00102,6,666569,3999414
HDIP00910,SP00342,1,62258,62258
HDIP00910,SP00328,3,113091,339273
HDIP00910,SP00357,7,835890,5851230
HDIP00910,SP00067,2,260243,520486
HDIP00911,SP00404,9,69812,628308
HDIP00911,SP00384,1,32263,32263
HDIP00911,SP00071,4,144887,579548
HDIP00911,SP00048,10,522844,5228440
HDIP00911,SP00217,4,222499,889996
HDIP00912,SP00380,9,255797,2302173
HDIP00912,SP00191,6,304098,1824588
HDIP00913,SP00147,2,840960,1681920
HDIP00913,SP00008,3,564479,1693437
HDIP00913,SP00178,4,641193,2564772
HDIP00913,SP00463,2,570598,1141196
HDIP00914,SP00123,1,168111,168111
HDIP00915,SP00166,2,597235,1194470
HDIP00915,SP00126,9,397357,3576213
HDIP00915,SP00266,1,481581,481581
HDIP00916,SP00203,9,261965,2357685
HDIP00917,SP00260,2,331130,662260
HDIP00917,SP00401,6,20772,124632
HDIP00917,SP00033,10,311596,3115960
HDIP00917,SP00125,7,392597,2748179
HDIP00917,SP00419,8,445478,3563824
HDIP00918,SP00333,5,607506,3037530
HDIP00919,SP00016,2,619646,1239292
HDIP00919,SP00468,4,56135,224540
HDIP00919,SP00453,10,763110,7631100
HDIP00919,SP00410,5,437011,2185055
HDIP00919,SP00085,6,402507,2415042
HDIP00920,SP00497,4,424146,1696584
HDIP00920,SP00183,8,680313,5442504
HDIP00921,SP00482,3,480249,1440747
HDIP00921,SP00077,6,221239,1327434
HDIP00922,SP00450,4,488692,1954768
HDIP00922,SP00260,5,331130,1655650
HDIP00923,SP00264,6,494860,2969160
HDIP00924,SP00181,6,533957,3203742
HDIP00924,SP00179,4,429173,1716692
HDIP00924,SP00432,3,475298,1425894
HDIP00924,SP00479,4,123377,493508
HDIP00925,SP00110,5,877693,4388465
HDIP00925,SP00162,8,277458,2219664
HDIP00925,SP00166,5,597235,2986175
HDIP00926,SP00004,6,78369,470214
HDIP00926,SP00068,7,799080,5593560
HDIP00926,SP00295,1,48163,48163
HDIP00927,SP00086,1,624079,624079
HDIP00927,SP00030,5,128609,643045
HDIP00927,SP00334,2,81882,163764
HDIP00927,SP00290,3,400515,1201545
HDIP00927,SP00192,5,72214,361070
HDIP00928,SP00239,10,293243,2932430
HDIP00928,SP00046,1,623924,623924
HDIP00928,SP00474,2,597579,1195158
HDIP00928,SP00184,8,601036,4808288
HDIP00929,SP00151,4,496203,1984812
HDIP00929,SP00204,3,355187,1065561
HDIP00929,SP00176,4,273844,1095376
HDIP00930,SP00247,10,663412,6634120
HDIP00930,SP00235,3,341728,1025184
HDIP00930,SP00229,1,658549,658549
HDIP00930,SP00497,6,424146,2544876
HDIP00930,SP00301,1,242686,242686
HDIP00931,SP00287,10,75628,756280
HDIP00931,SP00143,6,605292,3631752
HDIP00931,SP00080,3,112095,336285
HDIP00931,SP00377,6,459637,2757822
HDIP00931,SP00184,8,601036,4808288
HDIP00932,SP00122,7,349298,2445086
HDIP00932,SP00418,4,196103,784412
HDIP00932,SP00416,7,166691,1166837
HDIP00933,SP00060,4,481331,1925324
HDIP00933,SP00215,2,635234,1270468
HDIP00934,SP00254,5,272218,1361090
HDIP00935,SP00228,4,614708,2458832
HDIP00936,SP00338,2,496110,992220
HDIP00936,SP00472,4,892764,3571056
HDIP00936,SP00264,6,494860,2969160
HDIP00936,SP00456,2,710537,1421074
HDIP00936,SP00183,9,680313,6122817
HDIP00937,SP00225,2,78095,156190
HDIP00938,SP00301,5,242686,1213430
HDIP00938,SP00483,9,181807,1636263
HDIP00938,SP00499,10,231750,2317500
HDIP00938,SP00325,6,627483,3764898
HDIP00938,SP00145,5,662420,3312100
HDIP00939,SP00203,5,261965,1309825
HDIP00939,SP00294,2,315942,631884
HDIP00939,SP00159,3,66845,200535
HDIP00940,SP00202,5,354751,1773755
HDIP00941,SP00233,9,250609,2255481
HDIP00941,SP00006,10,308302,3083020
HDIP00941,SP00317,1,600701,600701
HDIP00942,SP00035,2,636014,1272028
HDIP00942,SP00345,4,64030,256120
HDIP00943,SP00335,7,325086,2275602
HDIP00944,SP00392,7,162319,1136233
HDIP00944,SP00259,2,376527,753054
HDIP00945,SP00378,6,368581,2211486
HDIP00946,SP00263,1,88062,88062
HDIP00947,SP00107,4,376160,1504640
HDIP00947,SP00261,2,495274,990548
HDIP00947,SP00223,9,50471,454239
HDIP00947,SP00471,6,546488,3278928
HDIP00947,SP00356,8,402907,3223256
HDIP00948,SP00227,4,105742,422968
HDIP00948,SP00351,3,658819,1976457
HDIP00949,SP00136,4,235872,943488
HDIP00949,SP00243,9,522464,4702176
HDIP00949,SP00364,6,250075,1500450
HDIP00949,SP00047,4,536042,2144168
HDIP00949,SP00234,5,160876,804380
HDIP00950,SP00183,9,680313,6122817
HDIP00951,SP00211,5,265179,1325895
HDIP00951,SP00118,5,308167,1540835
HDIP00951,SP00274,3,516882,1550646
HDIP00951,SP00255,1,682698,682698
HDIP00951,SP00090,5,76615,383075
HDIP00952,SP00079,3,488662,1465986
HDIP00952,SP00423,6,592031,3552186
HDIP00952,SP00114,5,729088,3645440
HDIP00953,SP00360,1,461949,461949
HDIP00953,SP00008,4,564479,2257916
HDIP00953,SP00031,7,579473,4056311
HDIP00953,SP00381,9,230722,2076498
HDIP00953,SP00180,10,485030,4850300
HDIP00954,SP00470,6,34918,209508
HDIP00954,SP00093,6,533545,3201270
HDIP00954,SP00342,10,62258,622580
HDIP00954,SP00433,2,41945,83890
HDIP00954,SP00285,5,98866,494330
HDIP00955,SP00246,2,446693,893386
HDIP00955,SP00199,7,289606,2027242
HDIP00955,SP00191,10,304098,3040980
HDIP00956,SP00353,1,24109,24109
HDIP00956,SP00269,10,350141,3501410
HDIP00956,SP00337,10,709273,7092730
HDIP00956,SP00140,5,105720,528600
HDIP00956,SP00340,9,688889,6200001
HDIP00957,SP00044,9,722836,6505524
HDIP00957,SP00133,3,381436,1144308
HDIP00957,SP00141,4,512710,2050840
HDIP00957,SP00084,3,413846,1241538
HDIP00958,SP00433,1,41945,41945
HDIP00958,SP00489,10,259079,2590790
HDIP00958,SP00276,2,597450,1194900
HDIP00959,SP00075,8,397143,3177144
HDIP00959,SP00401,7,20772,145404
HDIP00959,SP00285,5,98866,494330
HDIP00959,SP00397,7,483703,3385921
HDIP00959,SP00177,9,259642,2336778
HDIP00960,SP00026,3,404442,1213326
HDIP00960,SP00172,6,426366,2558196
HDIP00960,SP00058,3,74120,222360
HDIP00960,SP00236,4,194951,779804
HDIP00961,SP00352,3,353573,1060719
HDIP00961,SP00264,7,494860,3464020
HDIP00961,SP00171,1,533754,533754
HDIP00962,SP00496,3,571121,1713363
HDIP00962,SP00070,8,110642,885136
HDIP00962,SP00442,3,127378,382134
HDIP00962,SP00299,1,571108,571108
HDIP00963,SP00213,2,221555,443110
HDIP00963,SP00163,9,402088,3618792
HDIP00964,SP00331,3,622793,1868379
HDIP00965,SP00159,10,66845,668450
HDIP00966,SP00154,1,736786,736786
HDIP00967,SP00112,3,774570,2323710
HDIP00967,SP00085,1,402507,402507
HDIP00967,SP00025,7,812643,5688501
HDIP00968,SP00003,10,90309,903090
HDIP00968,SP00452,1,472933,472933
HDIP00969,SP00021,8,145992,1167936
HDIP00970,SP00089,1,21932,21932
HDIP00970,SP00490,5,674536,3372680
HDIP00970,SP00412,10,658939,6589390
HDIP00971,SP00063,1,470876,470876
HDIP00971,SP00207,8,438408,3507264
HDIP00971,SP00227,6,105742,634452
HDIP00971,SP00350,8,400549,3204392
HDIP00971,SP00287,3,75628,226884
HDIP00972,SP00348,4,323870,1295480
HDIP00972,SP00136,8,235872,1886976
HDIP00972,SP00040,9,773609,6962481
HDIP00972,SP00425,10,36119,361190
HDIP00973,SP00156,4,732500,2930000
HDIP00973,SP00209,9,581170,5230530
HDIP00974,SP00039,5,481345,2406725
HDIP00974,SP00259,10,376527,3765270
HDIP00975,SP00426,6,84070,504420
HDIP00975,SP00253,9,302082,2718738
HDIP00975,SP00228,9,614708,5532372
HDIP00975,SP00229,4,658549,2634196
HDIP00976,SP00023,8,235895,1887160
HDIP00976,SP00067,9,260243,2342187
HDIP00976,SP00296,4,289475,1157900
HDIP00976,SP00187,2,685805,1371610
HDIP00977,SP00285,7,98866,692062
HDIP00977,SP00154,4,736786,2947144
HDIP00978,SP00323,4,783476,3133904
HDIP00978,SP00389,1,350093,350093
HDIP00979,SP00195,10,491930,4919300
HDIP00979,SP00330,9,806895,7262055
HDIP00979,SP00427,10,542785,5427850
HDIP00980,SP00428,2,504540,1009080
HDIP00980,SP00413,1,328192,328192
HDIP00980,SP00020,4,548262,2193048
HDIP00980,SP00306,2,707608,1415216
HDIP00980,SP00039,5,481345,2406725
HDIP00981,SP00174,6,214969,1289814
HDIP00981,SP00064,8,62405,499240
HDIP00982,SP00316,3,501169,1503507
HDIP00983,SP00393,4,231619,926476
HDIP00983,SP00361,3,594377,1783131
HDIP00984,SP00391,9,399409,3594681
HDIP00985,SP00356,9,402907,3626163
HDIP00985,SP00497,9,424146,3817314
HDIP00985,SP00114,3,729088,2187264
HDIP00985,SP00062,6,536059,3216354
HDIP00985,SP00272,7,274539,1921773
HDIP00986,SP00219,3,65321,195963
HDIP00986,SP00201,8,38290,306320
HDIP00986,SP00169,5,36266,181330
HDIP00987,SP00402,3,114316,342948
HDIP00987,SP00330,7,806895,5648265
HDIP00987,SP00116,9,389035,3501315
HDIP00988,SP00150,2,317521,635042
HDIP00988,SP00017,1,237534,237534
HDIP00989,SP00100,1,97323,97323
HDIP00989,SP00300,9,200821,1807389
HDIP00989,SP00093,6,533545,3201270
HDIP00990,SP00153,10,837585,8375850
HDIP00990,SP00376,1,877434,877434
HDIP00991,SP00244,8,434108,3472864
HDIP00991,SP00110,2,877693,1755386
HDIP00991,SP00188,8,871829,6974632
HDIP00991,SP00388,1,100625,100625
HDIP00992,SP00480,6,30700,184200
HDIP00993,SP00481,2,495702,991404
HDIP00994,SP00205,2,236215,472430
HDIP00994,SP00041,5,436280,2181400
HDIP00995,SP00203,6,261965,1571790
HDIP00995,SP00041,5,436280,2181400
HDIP00996,SP00315,2,307589,615178
HDIP00997,SP00191,6,304098,1824588
HDIP00997,SP00243,9,522464,4702176
HDIP00997,SP00185,9,757019,6813171
HDIP00997,SP00034,5,272807,1364035
HDIP00997,SP00064,4,62405,249620
HDIP00998,SP00118,7,308167,2157169
HDIP00998,SP00408,8,178582,1428656
HDIP00998,SP00142,1,103660,103660
HDIP00998,SP00425,7,36119,252833
HDIP00998,SP00094,5,24280,121400
HDIP00999,SP00228,7,614708,4302956
HDIP00999,SP00443,9,444397,3999573
HDIP00999,SP00387,9,59107,531963
HDIP00999,SP00244,1,434108,434108
HDIP01000,SP00318,5,672188,3360940
HDIP01000,SP00239,9,293243,2639187
HDIP01001,SP00037,6,96131,576786
HDIP01002,SP00303,4,73009,292036
HDIP01002,SP00077,5,221239,1106195
HDIP01002,SP00493,3,579313,1737939
HDIP01002,SP00416,6,166691,1000146
HDIP01002,SP00284,6,457265,2743590
HDIP01003,SP00445,3,97858,293574
HDIP01003,SP00227,7,105742,740194
HDIP01004,SP00484,2,243303,486606
HDIP01004,SP00449,10,70395,703950
HDIP01004,SP00226,1,114784,114784
HDIP01004,SP00007,6,803666,4821996
HDIP01004,SP00383,8,38805,310440
HDIP01005,SP00479,5,123377,616885
HDIP01005,SP00286,1,498507,498507
HDIP01005,SP00167,7,512433,3587031
HDIP01005,SP00277,5,272667,1363335
HDIP01005,SP00032,3,723919,2171757
HDIP01006,SP00360,1,461949,461949
HDIP01006,SP00366,4,717217,2868868
HDIP01006,SP00113,3,180714,542142
HDIP01006,SP00347,9,193616,1742544
HDIP01007,SP00229,7,658549,4609843
HDIP01007,SP00079,4,488662,1954648
HDIP01007,SP00373,8,366907,2935256
HDIP01007,SP00127,9,56544,508896
HDIP01008,SP00393,9,231619,2084571
HDIP01008,SP00267,1,515722,515722
HDIP01008,SP00490,9,674536,6070824
HDIP01008,SP00431,8,624749,4997992
HDIP01009,SP00254,3,272218,816654
HDIP01010,SP00192,7,72214,505498
HDIP01010,SP00250,4,473332,1893328
HDIP01011,SP00070,7,110642,774494
HDIP01011,SP00367,1,641616,641616
HDIP01011,SP00130,4,477422,1909688
HDIP01012,SP00176,5,273844,1369220
HDIP01012,SP00222,7,395742,2770194
HDIP01013,SP00190,4,828610,3314440
HDIP01013,SP00357,1,835890,835890
HDIP01013,SP00035,2,636014,1272028
HDIP01014,SP00102,1,666569,666569
HDIP01015,SP00320,9,272304,2450736
HDIP01015,SP00211,10,265179,2651790
HDIP01015,SP00021,9,145992,1313928
HDIP01015,SP00235,1,341728,341728
HDIP01015,SP00177,9,259642,2336778
HDIP01016,SP00014,3,412918,1238754
HDIP01017,SP00407,6,204157,1224942
HDIP01018,SP00202,3,354751,1064253
HDIP01018,SP00224,5,126323,631615
HDIP01018,SP00432,4,475298,1901192
HDIP01018,SP00315,10,307589,3075890
HDIP01019,SP00161,6,338789,2032734
HDIP01019,SP00012,9,369160,3322440
HDIP01020,SP00184,6,601036,3606216
HDIP01020,SP00492,9,730264,6572376
HDIP01020,SP00440,1,227736,227736
HDIP01021,SP00226,3,114784,344352
HDIP01021,SP00392,3,162319,486957
HDIP01021,SP00432,5,475298,2376490
HDIP01022,SP00329,7,623715,4366005
HDIP01022,SP00164,4,853227,3412908
HDIP01022,SP00026,3,404442,1213326
HDIP01022,SP00199,5,289606,1448030
HDIP01023,SP00499,1,231750,231750
HDIP01024,SP00041,8,436280,3490240
HDIP01024,SP00301,1,242686,242686
HDIP01024,SP00475,3,576672,1730016
HDIP01025,SP00212,3,232586,697758
HDIP01026,SP00194,7,454753,3183271
HDIP01026,SP00178,6,641193,3847158
HDIP01027,SP00262,4,149544,598176
HDIP01027,SP00075,7,397143,2780001
HDIP01027,SP00484,10,243303,2433030
HDIP01027,SP00315,7,307589,2153123
HDIP01028,SP00319,9,513590,4622310
HDIP01028,SP00145,3,662420,1987260
HDIP01028,SP00456,4,710537,2842148
HDIP01028,SP00195,4,491930,1967720
HDIP01029,SP00221,6,117686,706116
HDIP01029,SP00331,2,622793,1245586
HDIP01029,SP00130,8,477422,3819376
HDIP01030,SP00443,8,444397,3555176
HDIP01030,SP00269,6,350141,2100846
HDIP01030,SP00313,2,644192,1288384
HDIP01030,SP00244,3,434108,1302324
HDIP01030,SP00493,7,579313,4055191
HDIP01031,SP00445,10,97858,978580
HDIP01032,SP00379,4,232849,931396
HDIP01032,SP00139,3,439939,1319817
HDIP01033,SP00110,5,877693,4388465
HDIP01033,SP00353,10,24109,241090
HDIP01033,SP00134,8,640268,5122144
HDIP01034,SP00042,8,561360,4490880
HDIP01034,SP00440,6,227736,1366416
HDIP01034,SP00207,4,438408,1753632
HDIP01034,SP00076,6,617604,3705624
HDIP01035,SP00320,1,272304,272304
HDIP01035,SP00395,1,637511,637511
HDIP01035,SP00449,7,70395,492765
HDIP01036,SP00191,1,304098,304098
HDIP01036,SP00311,4,748508,2994032
HDIP01036,SP00476,2,291302,582604
HDIP01036,SP00355,9,394330,3548970
HDIP01037,SP00370,4,658411,2633644
HDIP01037,SP00256,8,43788,350304
HDIP01037,SP00413,4,328192,1312768
HDIP01038,SP00196,7,485710,3399970
HDIP01038,SP00493,7,579313,4055191
HDIP01038,SP00446,1,236843,236843
HDIP01039,SP00435,2,386869,773738
HDIP01039,SP00129,8,302827,2422616
HDIP01040,SP00253,7,302082,2114574
HDIP01040,SP00427,7,542785,3799495
HDIP01040,SP00376,8,877434,7019472
HDIP01041,SP00211,9,265179,2386611
HDIP01041,SP00403,8,438096,3504768
HDIP01041,SP00303,10,73009,730090
